Are there any recent transactions involving my account Bank of East Asia,check_transactions,2
€256 and 50 cents,none,0
I am instructing a collection from Patrizio,request_money,4
Not by any means I can't agree with that,no,6
granddaughter,none,0
No that's a misconception,no,6
How to use the app's features to plan for my children's education,none,0
Request to receive some money please,request_money,4
Could you facilitate the transfer of some money to Jason,send_money,3
Initiate a request using Federal Bank,request_money,4
AED483.90,none,0
OCBC Bank,none,0
€298 and 28 cents,none,0
For sure Sure,yes,5
AED269.43,none,0
Not exactly not as far as I know,no,6
I need to wire 415 euros and 70 cents to Anna Maria Bellini,send_money,3
Santander Bank,none,0
103.58 euros,none,0
May I see the balance for my Erste Group Bank account,check_balance,1
Citibank Singapore,none,0
What is the current balance of my ICICI Bank account in €,check_balance,1
What transactions have occurred recently with granddaughter Quinn on Morgan Stanley account,check_transactions,2
Requesting to collect some money from Osvaldo Sorrentino using Bankinter,request_money,4
Can you move some money to Rosario's account,send_money,3
Please send some money,send_money,3
Livia Morelli,none,0
Not exactly that doesn't seem right,no,6
Can I see the last payments made to Claudio,check_transactions,2
Please display the most recent payments from my IDBI Bank account,check_transactions,2
Correct as expected,yes,5
Citibank Singapore account,none,0
SNS Bank,none,0
That's not the case no,no,6
DBS Bank,none,0
Are there any recent transactions involving Fabiola Gallo,check_transactions,2
Hudson Brooks,none,0
I need you to send 143 dirhams and 95 cents,send_money,3
€369.08,none,0
Initiate a wire transfer please,send_money,3
I'm planning to receive some money via Kotak Mahindra Bank,request_money,4
Banco BPM,none,0
No that's not in line with the truth,no,6
List all recent transfers,check_transactions,2
I wouldn't say so,no,6
Would you please execute a transfer to Luigi,send_money,3
£203.31,none,0
Could you facilitate the transfer of some money,send_money,3
Reveal the balance of my ING Group account in $,check_balance,1
Guido,none,0
Go ahead,yes,5
UBS account,none,0
How much is in my BNP Paribas Singapore account in dollars,check_balance,1
I'm planning to receive some money,request_money,4
107.50 pounds,none,0
I'd say no,no,6
What transactions have occurred recently with Hudson James,check_transactions,2
€125.30,none,0
I must say no,no,6
No question about it,yes,5
Initiate a transaction to Robert Howard,send_money,3
May I see the balance for my bank account,check_balance,1
No that's a misconception,no,6
John Murphy,none,0
CIMB Bank account,none,0
Are there any recent transactions involving my account Canara Bank and Evan Long,check_transactions,2
It is as you say Absolutely,yes,5
Yep I agree,yes,5
What are the steps to set up a joint savings goal with my spouse in the app,none,0
I'd like to see the payment history,check_transactions,2
Nomura Holdings account,none,0
Please display the most recent payments from my IDBI Bank account,check_transactions,2
Raiffeisen Bank International,none,0
Oliver,none,0
Show my bank account balance,check_balance,1
I need to wire 24 pounds and 30 cents,send_money,3
Dexia account,none,0
Would you please execute a request for £487 and 21 cents from Eliana Davis using my account at JPMorgan Chase,request_money,4
153.84 dirhams,none,0
How much is in my bank account in €,check_balance,1
Not in the slightest not as far as I know,no,6
€452.77,none,0
Can the app analyze my spending and suggest ways to save money,none,0
Reveal the balance of my bank account,check_balance,1
Erste Group Bank,none,0
Are there any recent transactions involving Sergio Vitale,check_transactions,2
Bank of India,none,0
Abigail Thompson,none,0
You're right,yes,5
For sure Affirmative,yes,5
Requesting to dispatch €239.83,send_money,3
That's wrong,no,6
Yep I agree,yes,5
What's my balance,check_balance,1
Adam Walker,none,0
I cannot agree with that,no,6
Commonwealth Bank,none,0
Give me a summary of recent payments to Valeria Ferri,check_transactions,2
Can I see the last payments made from my Sumitomo Mitsui Financial Group account,check_transactions,2
That's correct,yes,5
I am instructing a payment of 276 euros and 76 cents to Priscilla,send_money,3
Please arrange a payment of 489 euros and 12 cents to nurse from ABN AMRO account,send_money,3
Please not,no,6
Can you move some money to Lucy Johnson's account,send_money,3
I am instructing a collection through my Citibank Singapore account,request_money,4
Check the balance of my Goldman Sachs account,check_balance,1
I'm afraid that's not the case,no,6
photographer,none,0
Display my Rossiya Bank account in euros balance,check_balance,1
What are the latest transactions with Sadie,check_transactions,2
I'd like to know my current $ account balance,check_balance,1
Not at all,no,6
Find the recent payments I made to stepmother,check_transactions,2
Show the last few transfers from DBS Bank,check_transactions,2
Not in the slightest that doesn't seem right,no,6
Give me a summary of recent payments,check_transactions,2
£493 and 86 cents,none,0
Show me the recent transactions on my Bank of America account,check_transactions,2
Unquestionably so,yes,5
Initiate a request of AED129 and 56 cents from Alexa Morales using Halifax,request_money,4
Confirmed,yes,5
I'd have to say no That wouldn't be correct,no,6
Affirmative that's my belief,yes,5
For sure Absolutely,yes,5
For sure Certainly,yes,5
Surely as you say,yes,5
Could you facilitate the transfer of some money to Valentina Messina,send_money,3
Please display the most recent payments from my KBC Bank account,check_transactions,2
I'm planning to receive £179 and 17 cents,request_money,4
What are my most recent transactions from account China Construction Bank,check_transactions,2
How to use the app's features to plan for my children's education,none,0
grandson,none,0
engineer,none,0
I need to receive some money from father,request_money,4
I'm seeking to collect €303 and five cents,request_money,4
AED237 and 31 cents,none,0
Kindly process a transaction of 127.87 euros,send_money,3
Check if I have any transactions on my Gazprombank account recently,check_transactions,2
Initiate a transaction to Emily using CaixaBank,send_money,3
Please send some money to Lelia Caruso,send_money,3
I want to transfer some money using my Nordea Bank account,send_money,3
HSBC,none,0
Emilia Wilson,none,0
I don't confirm it,no,6
It is as you say Absolutely,yes,5
Bankinter,none,0
Go ahead,yes,5
Tell me the total in my Citibank Singapore account in $,check_balance,1
I'd like to know my current £ account balance,check_balance,1
How do I check for updates on the app's community projects,none,0
Find the recent payments I made to stepbrother from my Citigroup account,check_transactions,2
Display my $ account balance,check_balance,1
Can you request 319 pounds and five cents from Samuel Russell's account at default account,request_money,4
Can the app help me optimize my debt repayment strategy,none,0
I'm authorizing a payment of 117 dirhams and 94 cents to Giacomo Farina,send_money,3
What transactions have occurred recently with Naomi,check_transactions,2
Arrange to receive a fund,request_money,4
That's not how I see it,no,6
ING Group,none,0
Can I export my financial data from the app for my personal records,none,0
Initiate a request of $217.49 from Julia,request_money,4
I'm authorizing a collection from Ernesto Giordano to Yes Bank,request_money,4
Give me a summary of recent payments from my Hang Seng Bank,check_transactions,2
Tell me the total in my bank account,check_balance,1
Sberbank,none,0
Are there any recent transactions involving my account Commonwealth Bank and Autumn King,check_transactions,2
I want to review transactions to Agostino,check_transactions,2
What's my balance in the Bank of Baroda account,check_balance,1
I want to transfer €262.18 using my Bank of China account,send_money,3
That doesn't match my information,no,6
Can I access a history of all my financial queries within the app,none,0
Check the balance of my Banca Monte dei Paschi di Siena account,check_balance,1
Beatrice Marconi,none,0
How do I find tutorials on using the app for tax planning,none,0
Bawag PSK,none,0
Standard Chartered account,none,0
May I see the balance for my Alfa Bank account in euros,check_balance,1
That's a solid yes from me,yes,5
Absolutely not that's off the mark,no,6
Requesting to collect 82 dollars and 82 cents,request_money,4
Definitely,yes,5
May I see the balance for my dirhams account,check_balance,1
Go for it,yes,5
Is there a feature to help me calculate my net worth in the app,none,0
aunt Sabrina,none,0
